rank,zp_minmax,sim_mwh,dominant_mwh,heat_mwh,cool_mwh,i1,i2,i3,i4,i5
16724,0.095154405,78611.162,826143.172,515042.919,389711.415,2,4,5,17,19
16725,0.095155563,63519.598,667534.258,447202.247,283851.609,4,5,7,12,17
16726,0.095162511,63529.211,667586.533,447152.145,283963.598,4,5,7,14,15
16727,0.095163702,63266.988,664822.687,445541.958,282547.716,4,5,8,16,17
16728,0.095163793,79471.862,835106.074,512073.025,402504.911,2,4,5,12,20
16729,0.095164453,125405.071,1317772.203,611427.774,831749.501,3,4,6,14,18
16730,0.095165479,79467.668,835047.218,512095.575,402419.311,2,4,5,14,20
16731,0.095166054,124582.534,1309106.859,605422.896,828266.497,3,4,7,16,18
16732,0.095170299,64188.381,674458.118,452310.688,286335.811,4,5,6,12,16
16733,0.095176763,63546.023,667663.207,447505.298,283703.931,4,5,7,11,16
16734,0.095181653,125367.096,1317135.098,610828.081,831674.113,3,4,6,15,18
16735,0.095181834,125356.455,1317020.802,610900.733,831476.524,3,4,6,17,18
16736,0.095210669,63564.047,667614.747,447129.595,284049.199,4,5,7,12,15
16737,0.095212563,63307.509,664907.102,445469.306,282745.306,4,5,8,15,16
16738,0.095216784,63554.745,667474.183,447436.585,283592.344,4,5,7,9,16
16739,0.095219643,79450.274,834389.532,511495.883,402343.923,2,4,5,15,20
16740,0.095220446,64144.226,673639.205,451806.198,285977.234,4,5,6,16,17
16741,0.095222800,79441.816,834273.053,511568.535,402146.334,2,4,5,17,20
16742,0.095226315,125362.331,1316467.315,610716.035,831113.612,3,4,6,16,18
16743,0.095231567,78621.751,825584.972,514858.221,389348.502,2,4,5,16,19
16744,0.095243299,125953.791,1322442.549,615417.469,832978.871,3,4,5,13,18
16745,0.095249627,63523.822,666919.374,447040.100,283403.096,4,5,7,14,16
16746,0.095262487,63520.565,666795.161,446625.105,283690.621,4,5,7,15,17
16747,0.095271074,64186.232,673722.137,451733.545,286174.823,4,5,6,15,16
16748,0.095271367,125906.909,1321560.846,614683.551,832784.204,3,4,5,10,18
16749,0.095298563,63559.104,666947.142,447017.549,283488.697,4,5,7,12,16
16750,0.095301703,79454.268,833712.990,511383.837,401783.421,2,4,5,16,20
16751,0.095304328,125943.860,1321491.498,614192.787,833242.570,3,4,5,11,18
16752,0.095312628,125938.183,1321316.874,614124.074,833130.983,3,4,5,9,18
16753,0.095332341,201628.075,2115001.828,1017393.670,1299236.233,0,8,18,21,22
16754,0.095343745,125930.224,1320802.151,613705.038,833027.336,3,4,5,12,18
16755,0.095350056,63515.328,666127.851,446513.059,283130.119,4,5,7,16,17
16756,0.095364946,125950.298,1320719.026,613727.589,832941.735,3,4,5,14,18
16757,0.095382002,125901.201,1319968.106,613200.548,832668.758,3,4,5,17,18
16758,0.095382247,125912.375,1320081.868,613127.896,832866.348,3,4,5,15,18
16759,0.095399173,63556.077,666212.038,446440.407,283327.708,4,5,7,15,16
16760,0.095402810,201899.437,2116283.969,1018364.771,1299818.635,0,7,18,21,22
16761,0.095426729,125907.391,1319414.305,613015.850,832305.846,3,4,5,16,18
16762,0.095498122,202793.173,2123530.487,1023657.910,1302665.750,0,6,18,21,22
16763,0.095568979,52153.269,545713.360,345151.327,252715.302,4,8,10,11,13
16764,0.095609351,52157.644,545528.684,345082.613,252603.715,4,8,9,10,13
16765,0.095619060,135930.426,1421582.961,702311.032,855202.355,3,4,7,8,18
16766,0.095638781,52121.168,544979.427,344686.128,252414.467,4,8,10,13,14
16767,0.095646296,136676.382,1428977.258,707604.170,858049.469,3,4,6,8,18
16768,0.095646984,203386.537,2126429.172,1025957.725,1303857.984,0,5,18,21,22
16769,0.095670814,53050.420,554509.966,351415.566,256144.819,4,6,10,11,13
16770,0.095710229,52162.212,545001.433,344663.577,252500.068,4,8,10,12,13
16771,0.095711257,53055.138,554324.947,351346.853,256033.232,4,6,9,10,13
16772,0.095737610,136931.200,1430275.943,708575.271,858631.872,3,4,6,7,18
16773,0.095743210,53020.122,553774.229,350950.367,255843.984,4,6,10,13,14
16774,0.095755075,52227.362,545426.569,344591.850,253062.081,4,8,9,11,13
16775,0.095762354,52112.711,544187.867,344159.088,252141.490,4,8,10,13,17
16776,0.095779237,52188.191,544880.007,344195.365,252872.834,4,8,11,13,14
16777,0.095801299,52404.781,547015.351,346122.428,253297.705,4,7,10,11,13
16778,0.095809667,53059.220,553798.183,350927.817,255929.585,4,6,10,12,13
16779,0.095814612,137201.205,1431944.485,709903.985,859241.704,3,4,5,8,18
16780,0.095831047,52198.186,544689.712,344126.651,252761.246,4,8,9,13,14
16781,0.095838674,52161.538,544263.977,344086.435,252339.080,4,8,10,13,15
16782,0.095841535,52409.097,546830.734,346053.714,253186.117,4,7,9,10,13
16783,0.095853092,52230.428,544900.820,344172.814,252958.434,4,8,11,12,13
16784,0.095853191,53124.099,554223.588,350856.089,256491.598,4,6,9,11,13
16785,0.095864759,53011.560,552982.774,350423.327,255571.007,4,6,10,13,17
16786,0.095871166,52372.640,546281.459,345657.229,252996.870,4,7,10,13,14
16787,0.095879361,53086.088,553675.866,350459.604,256302.351,4,6,11,13,14
16788,0.095898977,52177.719,544090.462,343668.324,252599.857,4,8,11,13,17
16789,0.095901799,52238.868,544712.079,344104.101,252846.847,4,8,9,12,13
16790,0.095905445,137455.842,1433243.351,710875.086,859824.106,3,4,5,7,18
16791,0.095915330,138181.210,1440658.236,716168.225,862671.221,3,4,5,6,18
16792,0.095929505,53095.640,553486.014,350390.890,256190.763,4,6,9,13,14
16793,0.095929979,52201.604,544163.611,343707.615,252657.599,4,8,12,13,14
16794,0.095936943,53058.920,553060.352,350350.675,255768.597,4,6,10,13,15
16795,0.095942383,52413.659,546303.490,345634.678,253082.471,4,7,10,12,13
16796,0.095946617,52156.265,543596.703,343974.389,251778.578,4,8,10,13,16
16797,0.095949255,53126.919,553698.086,350437.054,256387.951,4,6,11,12,13
16798,0.095950236,52187.381,543900.499,343599.611,252488.269,4,8,9,13,17
16799,0.095964968,52250.510,544474.836,343857.932,252867.414,4,8,9,10,11
16800,0.095977741,52149.737,543352.410,343203.125,252299.022,4,8,13,14,17
16801,0.095979015,52228.394,544164.724,343595.672,252797.446,4,8,11,13,15
16802,0.095986881,52478.778,546728.656,345562.951,253644.484,4,7,9,11,13
16803,0.095992004,52212.640,543926.973,343461.447,252678.167,4,8,10,11,14
16804,0.095994619,52364.103,545489.979,345130.189,252723.893,4,7,10,13,17
16805,0.095997319,53135.408,553509.296,350368.340,256276.364,4,6,9,12,13
16806,0.095998714,53076.309,552885.628,349932.564,256029.374,4,6,11,13,17
16807,0.096011219,52439.609,546182.093,345166.465,253455.236,4,7,11,13,14
16808,0.096025585,52235.719,543977.098,343526.958,252685.858,4,8,9,13,15
16809,0.096026596,53098.876,552960.095,349971.855,256087.116,4,6,12,13,14
16810,0.096039187,52220.257,543739.055,343392.733,252566.579,4,8,9,10,14
16811,0.096041484,53543.943,557508.492,353715.381,257337.054,4,5,10,11,13
16812,0.096042602,53053.302,552393.422,350238.629,255208.095,4,6,10,13,16
16813,0.096047696,53085.218,552696.419,349863.850,255917.786,4,6,9,13,17
16814,0.096049978,52191.073,543374.125,343180.575,252384.622,4,8,12,13,17
16815,0.096054722,52198.848,543428.236,343130.473,252496.611,4,8,13,14,15
16816,0.096058931,53146.751,553272.352,350122.171,256296.931,4,6,9,10,11
16817,0.096061785,52252.795,543949.868,343438.896,252763.767,4,8,10,11,12
16818,0.096063095,52449.657,545991.744,345097.752,253343.649,4,7,9,13,14
16819,0.096071060,52413.097,545565.922,345057.536,252921.482,4,7,10,13,15
16820,0.096073703,53125.087,552961.788,349859.911,256226.963,4,6,11,13,15
16821,0.096077276,53048.791,552147.113,349467.365,255728.539,4,6,13,14,17
16822,0.096082485,53548.992,557323.142,353646.668,257225.466,4,5,9,10,13
16823,0.096082909,52221.018,543499.552,343483.626,252236.944,4,8,11,13,16
16824,0.096084872,52481.837,546202.915,345143.915,253540.837,4,7,11,12,13
16825,0.096087693,53109.921,552723.449,349725.686,256107.684,4,6,10,11,14
16826,0.096107081,52259.465,543762.898,343370.183,252652.180,4,8,9,10,12
16827,0.096109918,52201.006,543138.590,342934.406,252405.190,4,8,10,11,17
16828,0.096110795,105008.273,1092575.218,511164.418,686419.073,2,3,13,20,21
16829,0.096114852,53514.089,556772.313,353250.182,257036.219,4,5,10,13,14
16830,0.096121029,53133.150,552773.423,349791.198,256115.375,4,6,9,13,15
16831,0.096126035,52239.732,543450.402,343107.923,252582.212,4,8,12,13,15
16832,0.096130886,52429.075,545392.610,344639.425,253182.259,4,7,11,13,17
16833,0.096133359,52490.186,546014.266,345075.202,253429.249,4,7,9,12,13
16834,0.096134341,52230.707,543309.562,343414.912,252125.357,4,8,9,13,16
16835,0.096134873,53117.898,552535.170,349656.973,255996.096,4,6,9,10,14
16836,0.096139305,52224.077,543212.552,342973.698,252462.932,4,8,10,12,14
16837,0.096140197,104956.135,1091698.771,510430.501,686224.406,2,3,10,20,21
16838,0.096145777,53088.826,552170.128,349444.815,255814.139,4,6,12,13,17
16839,0.096150898,53096.834,552224.007,349394.713,255926.128,4,6,13,14,15
16840,0.096154102,53148.938,552747.482,349703.136,256193.284,4,6,10,11,12
16841,0.096159096,52209.556,542949.739,342865.693,252293.602,4,8,9,10,17
16842,0.096161966,52453.051,545465.667,344678.716,253240.002,4,7,12,13,14
16843,0.096162534,52193.296,542761.240,343018.427,251936.109,4,8,13,14,16
16844,0.096175821,52188.691,542638.376,342603.433,252223.634,4,8,13,15,17
16845,0.096176495,53117.931,552296.395,349747.865,255666.461,4,6,11,13,16
16846,0.096178500,52286.518,543640.397,342901.970,253024.945,4,8,9,11,14
16847,0.096178862,52407.740,544898.731,344945.490,252360.981,4,7,10,13,16
16848,0.096179223,53552.316,556797.136,353227.632,257121.819,4,5,10,12,13
16849,0.096182310,52438.840,545202.543,344570.712,253070.672,4,7,9,13,17
16850,0.096184182,104997.097,1091625.412,509939.737,686682.772,2,3,11,20,21
16851,0.096184837,104981.929,1091460.279,509871.024,686571.184,2,3,9,20,21
16852,0.096188418,52172.682,542400.880,342469.208,252104.355,4,8,10,14,17
16853,0.096189928,52251.612,543212.921,342861.754,252602.779,4,8,10,11,15
16854,0.096196428,52501.802,545777.047,344829.033,253449.817,4,7,9,10,11
16855,0.096198738,53155.622,552560.497,349634.422,256081.697,4,6,9,10,12
16856,0.096204721,53098.718,551934.635,349198.646,255834.707,4,6,10,11,17
16857,0.096209931,52401.170,544654.481,344174.227,252881.424,4,7,13,14,17
16858,0.096210728,52479.763,545466.858,344566.773,253379.849,4,7,11,13,15
16859,0.096217583,68583.390,712794.771,410000.966,371377.195,2,4,10,13,20
16860,0.096218094,53136.219,552247.673,349372.162,256011.729,4,6,12,13,15
16861,0.096218149,104969.219,1090950.307,509451.988,686467.538,2,3,12,20,21
16862,0.096223660,52463.946,545229.171,344432.548,253260.569,4,7,10,11,14
16863,0.096224793,53618.498,557221.239,353155.904,257683.833,4,5,9,11,13
16864,0.096226455,53127.276,552106.750,349679.152,255554.874,4,6,9,13,16
16865,0.096232630,53121.288,552009.099,349237.937,255892.449,4,6,10,12,14
16866,0.096233768,52257.508,543026.724,342793.040,252491.191,4,8,9,10,15
16867,0.096233865,52234.148,542783.438,342995.877,252021.710,4,8,12,13,16
16868,0.096236413,53505.597,555980.787,352723.142,256763.242,4,5,10,13,17
16869,0.096243102,104988.516,1090867.959,509474.539,686381.937,2,3,14,20,21
16870,0.096246647,67815.584,704602.042,413475.350,358942.276,2,4,10,13,19
16871,0.096247371,52326.207,543663.758,342879.419,253110.546,4,8,9,11,12
16872,0.096250894,53580.338,556673.666,352759.419,257494.585,4,5,11,13,14
16873,0.096254191,53107.793,551745.258,349129.932,255723.119,4,6,9,10,17
16874,0.096255863,53090.656,551557.637,349282.667,255365.626,4,6,13,14,16
16875,0.096257364,52487.137,545279.184,344498.059,253268.261,4,7,9,13,15
16876,0.096258193,52212.742,542423.871,342446.657,252189.955,4,8,10,12,17
16877,0.096259160,104934.248,1090122.210,508947.498,686108.960,2,3,17,20,21
16878,0.096259315,104945.373,1090236.022,508874.846,686306.549,2,3,15,20,21
16879,0.096265621,52221.851,542476.648,342396.555,252301.944,4,8,10,14,15
16880,0.096270840,53183.583,552437.089,349166.209,256454.463,4,6,9,11,14
16881,0.096271095,52471.705,545041.112,344363.834,253148.982,4,7,9,10,14
16882,0.096271669,53087.415,551433.409,348867.672,255653.151,4,6,13,15,17
16883,0.096274226,52288.087,543116.146,342482.934,252921.299,4,8,11,12,14
16884,0.096279454,53147.315,552010.974,349125.993,256032.296,4,6,10,11,15
16885,0.096282147,52442.586,544676.115,344151.676,252967.025,4,7,12,13,17
16886,0.096285106,53071.908,551195.411,348733.447,255533.872,4,6,10,14,17
16887,0.096285754,52184.036,541970.483,342491.387,251663.132,4,8,13,16,17
16888,0.096286348,68609.419,712556.044,409441.489,371723.974,2,4,9,13,20
16889,0.096286782,52450.324,544730.264,344101.574,253079.014,4,7,13,14,15
16890,0.096292900,52503.920,545252.247,344409.997,253346.170,4,7,10,11,12
16891,0.096292957,52273.007,542853.891,342374.929,252751.968,4,8,9,11,17
16892,0.096293339,68629.800,712715.964,409510.203,371835.561,2,4,11,13,20
16893,0.096295676,52244.935,542547.050,342749.708,252042.277,4,8,10,11,16
16894,0.096301913,53590.406,556483.297,352690.705,257382.998,4,5,9,13,14
16895,0.096306926,53552.332,556058.989,352650.490,256960.831,4,5,10,13,15
16896,0.096314593,104941.259,1089567.588,508762.800,685746.048,2,3,16,20,21
16897,0.096314775,52472.446,544801.628,344454.727,252819.347,4,7,11,13,16
16898,0.096319131,53620.526,556696.529,352736.869,257580.186,4,5,11,12,13
16899,0.096320598,52235.232,542305.933,341978.444,252562.721,4,8,11,14,17
16900,0.096323305,53130.126,551581.218,349260.116,255451.227,4,6,12,13,16
16901,0.096323703,67846.419,704358.509,412915.873,359289.055,2,4,9,13,19
16902,0.096325770,53154.794,551823.195,349057.280,255920.708,4,6,9,10,15
16903,0.096330269,52300.008,542923.924,342414.221,252809.711,4,8,9,12,14
16904,0.096333817,67868.761,704516.469,412984.587,359400.642,2,4,11,13,19
16905,0.096335471,52261.954,542499.595,342374.005,252387.545,4,8,10,12,15
16906,0.096337601,53222.764,552460.958,349143.659,256540.063,4,6,9,11,12
16907,0.096338564,52510.787,545065.079,344341.284,253234.582,4,7,9,10,12
16908,0.096341778,52452.386,544440.714,343905.507,252987.592,4,7,10,11,17
16909,0.096342875,52252.448,542359.236,342680.995,251930.690,4,8,9,10,16
16910,0.096351149,53110.653,551219.716,348710.897,255619.472,4,6,10,12,17
16911,0.096352905,52228.212,542051.244,342418.735,251860.721,4,8,13,15,16
16912,0.096357444,53119.257,551272.999,348660.795,255731.461,4,6,10,14,15
16913,0.096358228,52491.364,544752.274,344079.024,253164.614,4,7,12,13,15
16914,0.096365452,53185.314,551912.675,348747.174,256350.816,4,6,11,12,14
16915,0.096366311,52482.208,544611.565,344386.013,252707.759,4,7,9,13,16
16916,0.096367400,53629.187,556507.566,352668.155,257468.598,4,5,9,12,13
16917,0.096370294,53570.642,555883.345,352232.379,257221.608,4,5,11,13,17
16918,0.096370881,52475.368,544514.766,343944.799,253045.335,4,7,10,12,14
16919,0.096372933,52215.830,541810.121,342284.509,251741.442,4,8,10,14,16
16920,0.096373113,52323.677,542928.158,342302.277,252949.558,4,8,9,11,15
16921,0.096377527,53081.536,550766.739,348755.626,255092.649,4,6,13,16,17
16922,0.096377868,52247.710,542113.154,341909.731,252451.133,4,8,9,14,17
16923,0.096381204,68619.577,711960.153,409045.004,371534.727,2,4,13,14,20
16924,0.096383568,53140.611,551345.131,349013.948,255471.794,4,6,10,11,16
16925,0.096384494,52210.338,541688.145,341869.515,252028.967,4,8,10,15,17
16926,0.096385549,53171.050,551649.604,348639.169,256181.486,4,6,9,11,17
16927,0.096387186,68629.004,712013.777,409022.454,371620.327,2,4,12,13,20
16928,0.096389461,52274.837,542329.379,341955.894,252648.322,4,8,11,12,17
16929,0.096390823,52460.890,544251.909,343836.794,252876.005,4,7,9,10,17
16930,0.096394678,52444.801,544063.240,343989.528,252518.512,4,7,13,14,16
16931,0.096397315,53592.873,555958.148,352271.670,257279.351,4,5,12,13,14
16932,0.096399141,68601.080,711635.799,408707.571,371529.307,2,4,9,10,20
16933,0.096403173,52287.061,542379.042,341905.792,252760.310,4,8,11,14,15
16934,0.096405469,68621.040,711796.139,408776.285,371640.894,2,4,10,11,20
16935,0.096407611,52440.010,543940.560,343574.534,252806.037,4,7,13,15,17
16936,0.096409865,52537.840,544942.579,343873.071,253607.348,4,7,9,11,14
16937,0.096412857,53546.916,555391.858,352538.444,256400.329,4,5,10,13,16
16938,0.096414736,53134.228,551100.694,348242.684,255992.238,4,6,11,14,17
16939,0.096416168,67854.313,703764.882,412519.388,359099.807,2,4,13,14,19
16940,0.096419078,53196.453,551721.236,348678.460,256239.228,4,6,9,12,14
16941,0.096420010,53579.992,555693.694,352163.665,257110.021,4,5,9,13,17
16942,0.096420228,52423.976,543703.090,343440.309,252686.757,4,7,10,14,17
16943,0.096421591,52503.005,544515.031,343832.855,253185.182,4,7,10,11,15
16944,0.096422503,53157.513,551297.793,348638.244,255817.062,4,6,10,12,15
16945,0.096426929,67866.765,703815.481,412496.838,359185.408,2,4,12,13,19
16946,0.096428698,53640.459,556270.693,352421.986,257489.166,4,5,9,10,11
16947,0.096430809,53148.509,551156.932,348945.234,255360.207,4,6,9,10,16
16948,0.096437244,67837.685,703438.658,412181.955,359094.388,2,4,9,10,19
16949,0.096441931,53124.877,550848.335,348682.974,255290.239,4,6,13,15,16
16950,0.096442110,68599.746,711304.904,408445.311,371459.339,2,4,13,15,20
16951,0.096443012,53618.498,555960.426,352159.726,257419.198,4,5,11,13,15
16952,0.096443093,52256.046,541832.955,342261.959,251827.043,4,8,10,12,16
16953,0.096444046,52285.976,542137.938,341887.180,252536.734,4,8,9,12,17
16954,0.096445324,68590.841,711188.872,408517.964,371261.749,2,4,13,17,20
16955,0.096449468,53543.397,555144.556,351767.180,256920.773,4,5,13,14,17
16956,0.096450640,67862.140,703594.504,412250.669,359205.975,2,4,10,11,19
16957,0.096452366,52295.534,542190.267,341837.078,252648.723,4,8,9,14,15
16958,0.096457625,53603.606,555721.813,352025.501,257299.918,4,5,10,11,14
16959,0.096461668,53112.490,550607.218,348548.749,255170.959,4,6,10,14,16
16960,0.096462042,53220.527,551725.065,348566.517,256379.075,4,6,9,11,15
16961,0.096465404,52508.901,544328.835,343764.141,253073.594,4,7,9,10,15
16962,0.096465512,52485.495,544085.595,343966.978,252604.113,4,7,12,13,16
16963,0.096468558,53145.417,550909.204,348173.970,255880.651,4,6,9,14,17
16964,0.096468809,52325.076,542404.077,341883.242,252845.911,4,8,11,12,15
16965,0.096469834,68644.111,711560.370,408216.808,371987.673,2,4,9,11,20
16966,0.096472262,52248.392,541589.790,341490.695,252347.487,4,8,12,14,17
16967,0.096476544,53108.745,550483.494,348133.755,255458.484,4,6,10,15,17
16968,0.096478227,52577.364,544966.105,343850.520,253692.949,4,7,9,11,12
16969,0.096478944,67824.212,702994.966,411992.348,358826.830,2,4,13,17,19
16970,0.096478997,53172.074,551125.898,348220.133,256077.839,4,6,11,12,17
16971,0.096479134,52316.996,542262.291,342190.231,252389.056,4,8,9,11,16
16972,0.096481880,67837.088,703107.027,411919.695,359024.420,2,4,13,15,19
16973,0.096489688,52463.967,543726.150,343417.758,252772.358,4,7,10,12,17
16974,0.096491646,53627.291,555771.332,352091.013,257307.610,4,5,9,13,15
16975,0.096492782,53184.449,551175.410,348170.031,256189.827,4,6,11,14,15
16976,0.096494991,52205.739,541020.195,341757.469,251468.465,4,8,10,16,17
16977,0.096495010,68611.753,711039.393,408311.086,371340.060,2,4,10,14,20
16978,0.096496833,68618.484,711095.712,408288.536,371425.660,2,4,10,12,20
16979,0.096497529,52473.301,543778.702,343367.656,252884.347,4,7,10,14,15
16980,0.096505417,53611.959,555533.159,351956.788,257188.331,4,5,9,10,14
16981,0.096505537,52539.385,544418.351,343454.035,253503.701,4,7,11,12,14
